articolo_id;frase;entities;grave;latitudine;longitudine;pos
1536;L'86enne Silvano Serafini era ricoverato nel reparto di Rianimazione dell'Ospedale Maggiore di Parma Dopo il tragico scontro frontale avvenuto nei pressi del Fidenza Village nel pomeriggio del 3 gennaio una donna di 60 anni, è morta al Pronto Soccorso dell'Ospedale Maggiore di Parma.;Fidenza Village;1;44.883935;10.090808;Fidenza Village Outlet, Via Sorelle Fontana, Fidenza, Parma, Emilia-Romagna, 43036, Italia
1537;Daniela Carloni è morta dopo il ricovero in Ospedale: il marito si trova ancora nel reparto di Rianimazione dell'Ospedale Maggiore di Parma Drammatiche novità rispetto al grave incidente che è avvenuto verso le 18 del 3 gennaio, nei pressi del Fidenza Village, in località San Michele Campagna sulla strada provinciale per Soragna A bordo di un auto una 60enne residente in città, Daniela Carloni, residente a Solignano, è deceduta il 4 gennaio, dopo il ricovero in Ospedale..;Fidenza Village, San Michele Campagna, Soragna, Solignano;1;44.883935;10.090808;Fidenza Village Outlet, Via Sorelle Fontana, Fidenza, Parma, Emilia-Romagna, 43036, Italia
1538;Nel tardo pomeriggio del 3 gennaio due auto si sono scontrate: Vigili del Fuoco e soccorritori del 118 sul posto Grave scontro nel tardo pomeriggio di martedì 3 gennaio a San Michele Campagna, nei pressi del Fidenza Village a Fidenza.;118, San Michele Campagna, Fidenza Village, Fidenza;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
1539;I soccorritori del 118 hanno trasportato il conducente del moto scooter in ospedale: sul posto la Polizia Municipale Un grave incidente si è verificato alle ore 14.50 in viale Osacca, nella zona dell'Ospedale Maggiore.;118, viale Osacca;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
1540;L'incidente si è verificato nel primo pomeriggio di domenica primo gennaio Nel primo pomeriggio di domenica primo gennaio si è verificato un incidente stradale in una frazione di Varsi che ha coinvolto un trattore con l'aratro e una moto.;Varsi;1;44.662157;9.846676;Varsi, Parma, Emilia-Romagna, 43049, Italia
1541;L'incidente è avvenuto nel tardo pomeriggio del 30 dicmebre a San Lazzaro di Noceto Grave incidente nel pomeriggio di venerdì 30 dicembre a San Lazzaro di Noceto.;San Lazzaro di Noceto;1;44.7844755;10.1398339;San Lazzaro, Noceto, Parma, Emilia-Romagna, 43015, Italia
1542;Il conducente della bici è ricoverato in codice rosso, la prognosi è riservata Erano circa le 10 di venerdì 30 dicembre quando si è verificato un incidente in via Farini, all'altezza del civico 63.;via Farini;1;44.816449;9.9704306;Via Farini, Salsominore, Salsomaggiore Terme, Parma, Emilia-Romagna, 43039, Italia
1543;L'incidente è avvenuto alle ore 20 del 29 dicembre in via Spezia Erano circa le 20 di ieri sera giovedì 29 dicembre quando si è verificato un incidente stradale in via La Spezia.;via Spezia, via La Spezia;1;44.7510723;10.2135388;Via Spezia, Collecchio, Parma, Emilia-Romagna, 43044, Italia
1544;Secondo le prime informazioni si tratterebbe di un tamponamento: il conducente di un'auto è stato estratto dall'abitacolo dai Vigili del Fuoco Nel primo pomeriggio di giovedì 29 dicembre si è verificato un grave incidente stradale sulla strada Asolana a Colorno, in direzione di Casalmaggiore.;strada Asolana, Colorno, Casalmaggiore;1;44.9148102;10.3672379;Strada Asolana, Colorno, Parma, Emilia-Romagna, 43052, Italia
1545;La mattina di giovedì 29 dicembre, alle ore 9 circa, si è verificato un sinistro stradale all’altezza del Ponte delle Nazioni, che ha visto coinvolti un'auto Mitsubishi, guidata da un uomo residente in provincia di Parma, proveniente da viale Piacenza con direzione viale Bottego, che è entrata in collisione con una bicicletta, condotta da una donna che, da viale Europa, si stava dirigendo verso viale IV Novembre.;Ponte delle Nazioni, viale Piacenza, viale Bottego, viale Europa, viale IV Novembre;1;44.809051;10.325424;Ponte delle Nazioni, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1546;Un 50enne è stato travolto mentre attraversava la strada sulle strisce pedonali in via Parma a Salsomaggiore: l'auto non si è fermata ed ha accelerato per darsi alla fuga Pirateria stradale a Salsomaggiore Terme.;via Parma, Salsomaggiore, Salsomaggiore Terme;1;44.8232775;10.0006507;Via Parma, Costamarenga, Bargone, Salsomaggiore Terme, Parma, Emilia-Romagna, 43039, Italia
1547;L'incidente è avvenuto poco dopo le 11.30 all'altezza dell'uscita per via Volturno: sul posto Vigili del Fuoco, ambulanza e Polizia Stradale Nella mattinata di martedì 27 dicembre,intorno alle 11.30, un'auto è stata coinvolta in un incidente in tangenziale Ovest, appena prima dell'uscita numero 11 di via Volturno, in direzione Reggio Emilia.;via Volturno, Ovest, Reggio Emilia;1;44.7962266;10.3154955;Via Volturno, Molinetto, Parma, Emilia-Romagna, 43125, Italia
1548;Grave incidente stradale alle ore 21 di venerdì 23 dicembre a Ramiola di Medesano.;Ramiola di Medesano;1;44.7015614;10.0886099;Piazzale Partigiani d'Italia, Ramiola, Medesano, Parma, Emilia-Romagna, 43048, Italia
1549;Il ciclista, Andrea Giavarini di 34 anni, è stato travolto da una Citroen C3 a Pizzo, lungo la provinciale per Cremona: i Carabinieri stanno ricostruendo la dinamica Ennesima tragedia sulle strade della provincia.;Pizzo, Cremona;1;44.9499654;10.2200409;Pizzo, San Secondo Parmense, Parma, Emilia-Romagna, 43017, Italia
1552;L'incidente è avvenuto alle ore 15 di mercoledì 21 dicembre Erano circa le 15 di mercoledì 21 dicembre quando si è verificato un incidente all'incrocio tra via Bocchi e via Cappelluti.;via Bocchi, via Cappelluti;1;44.8094604;10.3108858;Via Renzo Ildebrando Bocchi, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
1553;L'uomo era il conducente di una delle due auto coinvolte nel tremendo incidente stradale che nella serata del 17 dicembre è costato la vita a Manuela Loschi, morta sul colpo nel tremendo impatto avvenuto sulla strada fra Alseno e Vernasca Il giudice Adele Savastano nella mattinata del 20 dicembre ha convalidato l'arresto del 32enne di Busseto arrestato per omicidio stradale e ha disposto gli arresti domiciliari a casa dei genitori.;Alseno, Vernasca, Busseto;1;44.9809569;10.0424746;Busseto, Parma, Emilia-Romagna, 43011, Italia
1554;Nella serata del 16 dicembre si e' verificato l'incidente in autostrada Nella serata di venerdi 16 dicembre si e' verificato un incidente stradale sull'autostrada A1 tra Parma e Fidenza.;strada A1, Fidenza;0;44.540256;10.1652274;La Strada, Corniglio, Parma, Emilia-Romagna, 43028, Italia
1555;L'incidente è avvenuto nella notte tra il 15 ed il 16 dicembre poco prima dell'una Un incidente stradale si è verificato nella notte tra giovedì 15 e venerdì 16 dicembre in corrispondenza della rotonda del Petitot, in viale Martiri della Liberazione, non nuova a sinistri che coinvolgono le vetture che si immettono all'interno della rotonda.;Petitot, viale Martiri della Liberazione;0;44.795976;10.3356847;Casinetto Petitot, Piazzale Risorgimento, Cittadella, Parma, Emilia-Romagna, 43121, Italia
1556;Un furgone si è ribaltato mentre stava per entrare in Autocisa, dal casello di Parma Ovest.;Autocisa, Parma Ovest;0;44.8215771;10.2062593;Parma Ovest, Autostrada della Cisa, Ferrari, Noceto, Medesano, Parma, Emilia-Romagna, 43014, Italia
1557;L'incidente è avvenuto nel pomeriggio del 10 dicembre Tamponamento nel pomeriggio di sabato 10 dicembre a Lemignano, lungo la strada che collega Parma e Collecchio.;Lemignano, Collecchio;0;44.7711928;10.2633709;Lemignano, Collecchio, Parma, Emilia-Romagna, 43044, Italia
1558;Fermato a Lemignano di Collecchio dagli agenti della Pedemontana.;Lemignano di Collecchio;1;44.7711928;10.2633709;Lemignano, Collecchio, Parma, Emilia-Romagna, 43044, Italia
1559;L'incidente si è verificato nella notte tra il 4 ed il 5 dicembre alle ore 3 Un pedone è stato investito nella notte tra domenica 4 e lunedì 5 dicembre mentre si trovava a Lemignano di Collecchio, lungo la strada che da Parma porta a Collecchio.;Lemignano di Collecchio, Collecchio;1;44.7711928;10.2633709;Lemignano, Collecchio, Parma, Emilia-Romagna, 43044, Italia
1560;In via Nazionale a Collecchio incidente tra due mezzi la mattina del 5 dicembre: ad avere la peggio una donna, conducente dell'auto, che è stata soccorsa dal 118 Scontro la mattina di lunedì 5 dicembre tra una Matis ed un camion che si trovavano a Collecchio, in via Nazionale.;via Nazionale, Collecchio, 118;1;44.6922111;10.103477;Via Nazionale, Riccò di Fornovo, Fornovo di Taro, Parma, Emilia-Romagna, 43045, Italia
1561;L'incidente si è verificato all'altezza del ponte Caprazucca nella tarda serata di domenica 4 dicembre Nella tarda serata di domenica 4 dicembre si è verificato un incidente in Strada Ponte Caprazucca, all'incrocio con via Toscanini.;Strada ponte Caprazucca, Strada Ponte Caprazucca, via Toscanini;1;44.7985232;10.3263401;Strada al Ponte Caprazucca, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1562;L'incidente si è verificato nella tarda serata del 4 dicembre Nella tarda serata di domenica 4 dicembre si è verificato un grave incidente stradale a Bezze di Torrile.;Bezze di Torrile;1;44.9269949;10.3379843;Bezze, Torrile, Parma, Emilia-Romagna, 43052, Italia
1564;L'incidente è avvenuto nel pomeriggio del 2 dicembre: coinvolto un solo veicolo Nel pomeriggio di venerdì 2 dicembre si è verificato un grave incidente stradale lungo la strada che collega Fidenza a Salsomaggiore, non lontano dall'Ospedale Di Vaio.;Fidenza, Salsomaggiore;1;44.866522;10.0611939;Fidenza, Parma, Emilia-Romagna, 43036, Italia
1565;Una donna di 56 anni è uscita di strada con la sua Opel Tigra in strada Argini a Langhirano: alcuni passanti hanno chiamato i militari I Carabinieri di Langhirano si sono presentati sul posto, in strada Argini, chiamati da alcuni passanti, per soccorrere la conducente di un'Opel Tigra ma al loro arrivo sono stati insultati poichè la donna di 56 anni che era al volante e che era appena rimasta coinvolta in un incidente ha inveito contro di loro.;strada Argini, Langhirano;1;44.7302795;10.3531771;Strada Argini, La Palazzina, Cittadella, Botteghino, Parma, Emilia-Romagna, 43022, Italia
1566;La donna è stata urtata da una macchina mentre si trovava in Borgo Giacomo Tommasini ed è stata trasportata al Pronto Soccorso Alle 19.30 circa di lunedì 28 novembre in borgo Giacomo Tommasini, un’auto, condotta da un parmigiano proveniente da via Repubblica direzione borgo Riccio, ha investito una giovane parmigiana che stava salendo a bordo del proprio veicolo in sosta.;Borgo Giacomo Tommasini, Pronto Soccorso, Giacomo Tommasini, via Repubblica, Riccio;1;44.7989586;10.3288573;Borgo Giacomo Tommasini, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1567;L'incidente è avvenuto dopo le ore 18 di oggi, lunedì 28 ottobre: sul posto i soccorritori del 118 che hanno trasportato il ferito all'Ospedale Maggiore Nel pomeriggio di lunedì 28 novembre poco dopo le ore 18 un ciclista che stava transitando nei pressi dell'incrocio tra strada Navetta e via Po è stato investito da un'auto.;118, strada Navetta, via Po;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
1570;Poco prima delle ore 12.30 del 23 novembre un veicolo è finito contro le barriere di protezione Poco prima delle ore 12.30 di mercoledì 23 novembre un'auto è finita contro il guardrail in tangenziale, all'altezza dell'uscita di via Farnese.;via Farnese;1;44.816951;9.9686799;Via Farnese, Salsominore, Salsomaggiore Terme, Parma, Emilia-Romagna, 43039, Italia
1572;La sera del 21 novembre verso le 22.30, in via Cenni, si è verificato un incidente ed il responsabile dell'accaduto ha cercato di dileguarsi.;via Cenni;1;44.7860746;10.3382824;Via Giuseppe Cenni, Cittadella, Parma, Emilia-Romagna, 43123, Italia
1573;L’uomo ha anche avuto la prontezza di avvisare contestualmente la municipale che ha lo ha raggiunto in via Europa, dove i due mezzi si erano poi fermati in attesa della pattuglia per i rilievi.;via Europa;0;44.8081286;10.3259994;Via Europa, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1574;Poco prima delle ore 20 incidente tra un Suv mercedes e una Bmw Nel tardo pomeriggio di sabato 19 novembre per cause in corso di accertamento si è verificato un incidente stradale in viale partigiani d'italia, di fronte allo stadio Gardini, all'uscita dalla partita contro il Padova.;viale partigiani d'italia, stadio Gardini, Padova;1;44.7963019;10.3390018;Viale Partigiani d'Italia, Cittadella, Parma, Emilia-Romagna, 43121, Italia
1575;L'incidente è avvenuto alle ore 19.45 di venerdì 18 novembre vicino al Centro Torri Una donna è stata investita da un'auto verso le ore 19.45 di venerdì 18 novembre, a Parma, in Via San Leonardo / Via Mazzacavallo (Centro Torri).;Centro Torri, Via San Leonardo / Via Mazzacavallo;1;44.8230934;10.3380813;Centro Torri, Tangenziale Nord, Cortile San Martino, San Martino, Parma, Emilia-Romagna, 43100, Italia
1576;Incidente nella mattinata del 19 novembre a Fontevivo Nella mattinata di sabato 19 novembre si è verificato un un incidente stradale a Fontevivo, lungo la via Emilia.;Fontevivo, la via Emilia;1;44.858765;10.17518;Fontevivo, Parma, Emilia-Romagna, 43010, Italia
1577;La mattina di sabato 12 novembre era stato investito da un camion mentre cercava di superarare il guard rail a piedi: dopo quattro giorni di agonia è deceduto all'Ospedale di Trento E' morto dopo quattro giorni di agonia, ricoverato nel reparto di Rianimazione dell'Ospedale di Trento Giovanni Buzzoni, il barista parmigiano di 44 anni che la mattina di sabato 12 novembre era stato investito da un tir in autostrada, mentre cercava di superare il guar rail a piedi, dopo che la sua Golf aveva urtato le barriere dell'A22, per cause da accertare, forse per un malore o per un colpo di sonno.;A22;1;44.80153;10.3279843;Parma, Emilia-Romagna, Italia
1578;L'incidente è avvenuto nel tardo pomeriggio di lunedì 14 novembre Nel tardo pomeriggio di lunedì 14 novembre si è verificato un incidente stradale in via Zarotto.;via Zarotto;0;44.79053;10.3419186;Via Zarotto, Cittadella, Parma, Emilia-Romagna, 43123, Italia
1580;Il conducente della Punto che all'alba di domenica 13 novembre è stato soccorso dal 118 è morto poche ore dopo il ricovero: stava tornando a Felino nella casa dei suoi genitori All'alba di domenica 13 novembre una Fiat Punto si è ribaltata mentre stava percorrendo la rotatoria all'ingresso dell'abitato di Pilastro, nel Comune di Langhirano Erano circa le ore 7 quando, per cause ancora da accertare, il conducente ha perso il controllo dell'autovettura che si è ribaltata.;Felino, Pilastro, Langhirano;1;44.6965871;10.2372047;Felino, Parma, Emilia-Romagna, 43035, Italia
1581;L'incidente è avvenuto alle 7 di mattina del 13 novembre Nella mattinata di domenica 13 novembre per cause in corso di accertamento un'auto si è ribaltata mentre si trovava a Pilastro, all'altezza della rotatoria nei presso dell'Hotel ai Tigli.;Pilastro, Hotel ai Tigli;1;44.6808623;10.2883953;Pilastro, Langhirano, Parma, Emilia-Romagna, Italia
1582;Nel primo pomeriggio di ieri, 12 novembre, si è verificato un grave tamponamento: un ferito grave trasportato in elisoccorso al Maggiore Incidente mortale in autostrada A1, all'altezza di Ponte Enza.;strada A1, Ponte Enza;1;44.540256;10.1652274;La Strada, Corniglio, Parma, Emilia-Romagna, 43028, Italia
1583;L'episodio si è verificato alle sei di mattina Verso le ore sei della mattina di venerdì 11 novembre si è verificato un incidente stradale a Stradella di Collecchio: secondo le prime informazioni un'auto è uscita di strada mentre stava percorrendo la strada che porta a Collecchio: il conducente è rimasto ferito ed è stato soccorso dagli operatori del 118.;Stradella di Collecchio, Collecchio, 118;1;44.7631438;10.2481743;Stradella, Lemignano, Collecchio, Parma, Emilia-Romagna, 43044, Italia
1584;L'incidente è avvenuto nella notte tra il 10 e l'11 novembre: non è ancora chiara la dinamica, secondo i testimoni la giovane sarebbe stata travolta da un'auto Nella notte tra giovedì 10 e venerdì 11 novembre si è verificato un incidente stradale in viale Osacca che ha coinvolto una ragazza, che è rimasta ferita.;viale Osacca;1;44.8065748;10.3102854;Viale Osacca, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
1586;L'incidente si è verificato dopo le ore 19 del 9 novembre Nel tardo pomeriggio di mercoledì 9 novembre si è verificato un incidente a Chiozzola, in via Bogolese.;Chiozzola, via Bogolese;1;44.8267362;10.3942841;Chiozzola, San Lazzaro, Pedrignano, Parma, Emilia-Romagna, 43058, Italia
1587;L'incidente è avvenuto nel pomeriggio dell'8 novembre Alle ore 15.15 circa di oggi, un’autovettura Toyota Yaris, condotta da una cinquantenne, mentre percorreva via Mantova con direzione centro città, all’altezza dell’intersezione con via Parigi, ha urtato due biciclette, condotte da un uomo ed una donna, entrambi cinquantenni, intente ad attraversare la carreggiata di via Mantova.;via Mantova, via Parigi;1;44.8014036;10.3502122;Via Mantova, San Lazzaro, Vicopò, Parma, Emilia-Romagna, 43123, Italia
1588;Centrata da un auto mentre si trovava a piedi in mezzo a Via Emilio Lepido.;Via Emilio Lepido;1;44.7745279;10.4108251;Via Emilio Lepido, Il Moro, San Lazzaro, San Prospero Parmense, Parma, Emilia-Romagna, Italia
1589;L'incidente è avvenuto nel tardo pomeriggio del 6 novembre Nella serata di domenica 6 ottobre, alle ore 19.30 circa , in via Emilia Ovest, in località Fraore, due veicoli sono venuti a collisione quasi frontalmente all’altezza del distributore di carburante “stazione di servizio Minas”.;via Emilia Ovest, Fraore, Minas;1;44.8112403;10.2801455;Via Emilia Ovest, San Pancrazio Parmense, San Pancrazio, Valera, Parma, Emilia-Romagna, 43126, Italia
1590;Lo scontro è avvenuto nel pomeriggio del 4 novembre poco prima delle ore 14.30 Nel pomeriggio di venerdì 4 novembre, prima delle ore 14.30, per cause in corso di accertamento una Fiat Panda grigia e una moto sono venuti a contatto mentre si trovavano nei pressi di Costa Mezzana, in via Gatta di Borghetto, nel Comune di Noceto.;Costa Mezzana, via Gatta di Borghetto, Noceto;0;44.8139472;10.1018914;Via Gatta di Borghetto, Case Furia, Noceto, Parma, Emilia-Romagna, Italia
1591;L'incidente si è verificato la mattina del 14 novembre, il mezzo pesante ha invaso parte della carreggiata opposta: due persone ferite In A1 verso le ore 10 della mattina del 4 novembre si è verificato un incidente nel tratto tra Parma e Terre di Canossa-Campegine in direzione Bologna che ha visto il coinvolgimento di un mezzo pesante e due veicoli all’altezza del km 123.;A1, Terre di Canossa-Campegine, Bologna;1;44.8137898;10.413487;Autostrada del Sole, Casalbaroncolo, San Lazzaro, Beneceto, Parma, Val d’Enza, Parma, Emilia-Romagna, 43058, Italia
1594;L'incidente si è verificato nel pomeriggio del 2 novembre in piazzale Caduti del Lavoro Nel pomeriggio di mercoledì 2 novembre, poco dopo le pre 16.30, per cause in corso di accertamento in piazzale Caduti del Lavoro un ciclista di 76 anni è stato investito da un'auto mentre stava transitando nei pressi di una rotonda, tra piazzale Caduti del Lavoro e via Gramsci.;piazzale Caduti del Lavoro, via Gramsci;1;44.8638417;10.061193;Via Antonio Gramsci, Fidenza, Parma, Emilia-Romagna, 43036, Italia
1595;È successo alle 16.20 del 24 ottobre Erano circa le 16.20 del 24 ottobre quando si è verificato un sinistro in viale Pier Maria Rossi.;viale Pier Maria Rossi;0;44.7977225;10.3374168;Viale Pier Maria Rossi, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1596;L'anziano è stato trasportato al Pronto Soccorso Erano circa le 17.15 di domenica 23 ottobre quando, in via La Spezia all’altezza del civico 108, un pedone di 78 anni residente a Parma è stato investito da un’autovettura Citroen C4, condotta da un quarantaseienne residente ad Ancona, che percorreva via La Spezia in direzione Collecchio.;Pronto Soccorso, via La Spezia, Ancona, Collecchio;1;44.7999031;10.3062881;Pronto Soccorso, Strada Abbeveratoia, Pablo, Parma, Emilia-Romagna, 43125, Italia
1597;La Polizia Municipale cerca testimoni: il 30enne è rimasto gravemente ferito Erano le 11,30 circa di questa mattina, quando si è verirficato un grave incidente in viale Martiri della Libertà.;viale Martiri della Libertà;1;44.7954971;10.3314688;Viale Martiri della Libertà, Cittadella, Parma, Emilia-Romagna, 43121, Italia
1598;L'episodio è avvenuto nella mattinata di sabato 22 ottobre Nella mattinata di sabato 22 ottobre si è verificato un incidente stradale nei pressi di Compiano.;Compiano;0;44.4960492;9.6620789;Compiano, Parma, Emilia-Romagna, 43053, Italia
1599;Nel tardo pomeriggio di giovedì 20 ottobre: il 50enne è stato trasportato al Pronto Soccorso Incidente in via Emilia Ovest verso le 19.10 di giovedì 20 ottobre.;Pronto Soccorso, via Emilia Ovest, 20 ottobre;1;44.7999031;10.3062881;Pronto Soccorso, Strada Abbeveratoia, Pablo, Parma, Emilia-Romagna, 43125, Italia
1600;Il sinistro è avvenuto in via Verdi Erano circa le 13.40 di sabato 15 ottobre, quando si è verificato un incidente in via Verdi, all'incrocio con via Albertelli.;via Verdi, via Albertelli;1;44.8071807;10.3280414;Via Giuseppe Verdi, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1601;L'incidente è avvenuto a Lemignano di Collecchio: la vittima è Andi Staka Tragico incidente stradale all'alba alle porte di Parma.;Lemignano di Collecchio;1;44.7711928;10.2633709;Lemignano, Collecchio, Parma, Emilia-Romagna, 43044, Italia
1602;L'episodio è avvenuto nel pomeriggio del 14 ottobre verso le ore 14 Verso le ore 14 di venerdì 14 ottobre, per cause in corso di accertamento, si è verificato un incidente stradale all'altezza dell'abitato di Pizzolese, in via Colorno.;Pizzolese, via Colorno;1;44.8691444;10.3645919;Pizzolese, Parma, Emilia-Romagna, 43056, Italia
1603;Alle 6.40 del 14 ottobre si è verificato un incidente in via Colorno Alle ore 6.40 circa della mattina del 14 ottobre per cause in corso di accertamento un'auto e un camion sono venuti a contatto e si sono scontrati.;via Colorno;1;44.8625994;10.345198;Via Colorno, Borghetto, San Martino, Pizzolese, Parma, Emilia-Romagna, 43122, Italia
1604;Nella mattinata del 9 ottobre incidente nei pressi di Collecchio Nelle prime ore della mattinata del 9 ottobre un'auto si è ribaltata mentre stava percorrendo la strada provinciale all'altezza dell'abitato di Madregolo.;Collecchio, Madregolo;1;44.7520202;10.2166909;Collecchio, Parma, Emilia-Romagna, 43044, Italia
1605;Il giovane stava attraversando la strada: ha riportato ferite di media gravità Un giovane di 21 anni è stato investito in via Solferino nella giornata del 7 ottobre: il pedone si trovava nei pressi del seminario minore quando, per cause in corso di accertamento, un autocarro lo ha investito.;via Solferino;1;44.8604421;10.056368;Via Solferino, Fidenza, Parma, Emilia-Romagna, 43036, Italia
1606;L'incidente è avvenuto a Gaiano di Collecchio all'una e trenta di stanotte Nella notte tra il 7 e l'8 ottobre si è verificato uno scontro tra tre mezzi che stavano viaggiando lungo la strada nella zona di Collecchio.;Gaiano di Collecchio, Collecchio;1;44.7252476;10.1738296;Gaiano, Collecchio, Parma, Emilia-Romagna, 43038, Italia
1610;Mauro Furlati è deceduto in seguito ad un incidente che è avvenuto nel pomeriggio del 1 ottobre a Fontevivo Nel pomeriggio di sabato 1 ottobre per cause in corso di accertamento una moto si è scontrata con un trattore mentre stava transitando a Fontevivo, lungo la strada provinciale per Busseto.;Fontevivo, la strada provinciale per Busseto;1;44.858765;10.17518;Fontevivo, Parma, Emilia-Romagna, 43010, Italia
1611;L'incidente si è verificato la mattina di sabato 1 ottobre: sul posto ambulanze e Vigili del Fuoco La mattina di sabato 1 ottobre poco dopo le ore 9 si è verificato uno scontro tra due auto in via Orazio Flacco.;via Orazio Flacco;1;44.7888996;10.3651624;Via Quinto Orazio Flacco, Lubiana, Parma, Emilia-Romagna, 43123, Italia
1612;L'incidente è avvenuto la mattina del 29 settembre alle ore 8.15 La mattina di giovedì 29 settembre si è verificato un grave incidente in tangenziale Nord, in direzione Fidenza.;Fidenza;1;44.866522;10.0611939;Fidenza, Parma, Emilia-Romagna, 43036, Italia
1613;"Il dottor Fausto Catena, direttore del reparto: ""La soddisfazione più grande? I 'grazie' che riceviamo dai pazienti che si sono ripresi"" Un equipè medica di dieci chirurghi garantisce l'intervento immediato in caso di emergenza per tutti i parmigiani e per i cittadini di alcune città del Nord Italia, da Piacenza fino a Modena.";Piacenza, Modena;1;44.8075971;10.3098696;Viale Piacenza, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
1614;Il giovane ha riportato ferite di media gravità Alle 12 circa del 25 settembre, in strada Reggio, si è verificata la caduta di un giovane motociclista.;strada Reggio;0;44.8439642;10.4545781;Strada Statale n. 62 della Cisa, Lentigione, Sorbolo a Levante, Brescello, Bassa Reggiana, Reggio nell'Emilia, Emilia-Romagna, 43058, Italia
1615;Il conducente, un 38enne, si è rifiutato di sottoporsi all'alcoltest Alle 18.30 circa di domenica 25 settembre si è verificato un incidente stradale in via Martiri della Liberazione, altezza via Muccioli, a Vicofertile.;via Martiri della Liberazione, via Muccioli, Vicofertile;1;44.7840233;10.2546196;Via Martiri della Liberazione, San Pancrazio, Vicofertile, Parma, Emilia-Romagna, 43044, Italia
1616;Nella mattinata del 25 settembre grave incidente in provincia di Parma Nella mattinata di domenica 25 settembre per cause in corso di accertamento un'auto si è scontrata con uno scooter mentre si trovava sulla strada provinciale per Bar di.;Bar;1;44.8075204;10.3343608;Bar, Viale Antonio Fratti, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1617;L'incidente si è verificato nel pomeriggio di sabato 24 settembre Un pedone è stato investito da un'auto mentre stava transitando in via Roma a Felino nel pomeriggio di sabato 24 settembre.;via Roma, Felino;1;44.7925203;10.2595038;Via Roma, Vigolante, San Pancrazio, Vicofertile, Parma, Emilia-Romagna, 43126, Italia
1618;L'incidente è avvenuto nel pomeriggio del 22 settembre, poco dopo le ore 15, in via Roma Nel pomeriggio di giovedì 22 settembre a Salsomaggiore, poco dopo le ore 15, un ragazzino di 13 anni si è scontrato con un'automobile per cause in corso di accertamento.;via Roma, Salsomaggiore;0;44.7925203;10.2595038;Via Roma, Vigolante, San Pancrazio, Vicofertile, Parma, Emilia-Romagna, 43126, Italia
1619;La mattina del 22 settembre verso le ore 8, coinvolta una giovane 30enne con la figlia di 3 anni nel passeggino in via Sidoli Incidente la mattina di giovedì 22 settembre al quartiere San Lazzaro.;via Sidoli, San Lazzaro;1;44.7885008;10.3447996;Via Giuditta Sidoli, Lubiana, Parma, Emilia-Romagna, 43123, Italia
1620;L'incidente è avvenuto nel pomeriggio del 21 settembre: strada chiusa Nel pomeriggio di mercoledì 21 settembre per cause in corso di accertamento un camion dei rifiuti si è ribaltato mente stava percorrendo la strada provinciale tra Torrile e Trecasali.;Torrile, Trecasali;0;44.8988504;10.3394973;Torrile, Parma, Emilia-Romagna, 43056, Italia
1622;Il 40enne parmigiano è stato intercettato dalla Polizia Municipale e denunciato per guida in stato di ebrezza Sabato sera in viale Bottego alle 23.45 si è verificato un incidente in direzione di via Trento nei pressi del semaforo.;viale Bottego, via Trento;1;44.8089699;10.3262699;Viale Bottego, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1623;Nel pomeriggio del 19 settembre incidente sulla strada per Roccabianca: è intervenuto l'elisoccorso Nel pomeriggio di lunedì 19 settembre si è verificato un grave incidente stradale tra San Secondo e Roccabianca.;Roccabianca, San Secondo;1;45.009369;10.219378;Roccabianca, Parma, Emilia-Romagna, 43010, Italia
1624;Il veicolo era intestato ad un noto prestanome nigeriano di Rovigo Alle 18.30 di sabato 17 settembre un automobilista ha perso il controllo in tangenziale nord nei pressi di uscita Crocetta in direzione Reggio Emilia, finendo la sua corsa contro il guardrail.;Rovigo, Crocetta, Reggio Emilia;1;44.807458;10.3007011;Crocetta, San Pancrazio, Valera, Parma, Emilia-Romagna, 43125, Italia
